NIFTY20JULFUT.NFO,2020-06-25,14:30:59,10286.3,10297.8,10283.2,10283.2,40800.0,1.07151E7,447.2000000000007
NIFTY20JULFUT.NFO,2020-06-25, 9:30:59,10206.3,10225.8,10205.0,10225.8,51825.0,7736400.0,331.40000000000146
NIFTY20AUGFUT.NFO,2020-07-02,14:30:59,10559.4,10559.4,10556.0,10557.2,225.0,947100.0,331.40000000000146
NIFTY20AUGFUT.NFO,2020-07-02, 9:30:59,10461.5,10463.0,10459.3,10463.0,675.0,934725.0,339.7999999999993
NIFTY20AUGFUT.NFO,2020-07-09,14:30:59,10803.5,10804.0,10796.2,10802.8,525.0,1370550.0,339.7999999999993
NIFTY20AUGFUT.NFO,2020-07-09, 9:30:59,10725.4,10731.7,10725.4,10731.7,900.0,1215825.0,-71.70000000000073
NIFTY20AUGFUT.NFO,2020-07-16,14:30:59,10669.5,10669.5,10660.0,10660.0,450.0,1424925.0,-71.70000000000073
NIFTY20AUGFUT.NFO,2020-07-16, 9:30:59,10598.9,10607.4,10597.0,10600.5,2025.0,1406850.0,585.6000000000004
NIFTY20AUGFUT.NFO,2020-07-23,14:30:59,11194.5,11194.5,11180.2,11186.1,4050.0,2992800.0,585.6000000000004
NIFTY20AUGFUT.NFO,2020-07-23, 9:30:59,11154.0,11154.0,11150.7,11153.0,1125.0,2556450.0,-69.0
NIFTY20AUGFUT.NFO,2020-07-30,14:30:59,11079.0,11085.0,11077.0,11084.0,37875.0,1.0489875E7,-69.0
NIFTY20AUGFUT.NFO,2020-07-30, 9:30:59,11261.4,11262.0,11249.8,11250.9,48525.0,7852425.0,-158.89999999999964
NIFTY20AUGFUT.NFO,2020-07-31,14:30:59,11099.7,11099.8,11092.0,11092.0,26850.0,1.0821225E7,-158.89999999999964
